
[0.06666666666666667, 0.06666666666666667, 0.23333333333333334, 0.23333333333333334, 0.4]
[0.125, 0.125, 0.375, 0.375, 0.625]

[0.1, 0.1, 0.18333333333333335, 0.18333333333333335, 0.43333333333333335]
[0.125, 0.125, 0.25, 0.25, 0.375]

[0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.4]
[0.1875, 0.1875, 0.1875, 0.1875, 0.3125]

[0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.4]
[0.1875, 0.1875, 0.1875, 0.1875, 0.3125]

[0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.4]
[0.1875, 0.1875, 0.1875, 0.1875, 0.3125]

[0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.4]
[0.1875, 0.1875, 0.1875, 0.1875, 0.3125]

[0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.4]
[0.1875, 0.1875, 0.1875, 0.1875, 0.3125]

[0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.4]
[0.1875, 0.1875, 0.1875, 0.1875, 0.3125]

[0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.4]
[0.1875, 0.1875, 0.1875, 0.1875, 0.3125]

[0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.4]
[0.1875, 0.1875, 0.1875, 0.1875, 0.3125]

[0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.4]
[0.1875, 0.1875, 0.1875, 0.1875, 0.3125]

[0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.4]
[0.1875, 0.1875, 0.1875, 0.1875, 0.3125]

[0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.15000000000000002, 0.4]
[0.1875, 0.1875, 0.1875, 0.1875, 0.3125]

