[0.0, 0.016666666666666666, 0.03333333333333333, 0.0507936507936508, 0.07222222222222222, 0.0865079365079365, 0.10714285714285715, 0.1253968253968254, 0.1468253968253968, 0.16825396825396827, 0.19285714285714287]
[0.013708513708513708, 0.0272005772005772, 0.04188311688311688, 0.05616883116883117, 0.07323232323232322, 0.08831168831168833, 0.10418470418470419, 0.12204184704184705, 0.13910533910533912, 0.15735930735930737, 0.1768037518037518]
[0.023953823953823953, 0.03665223665223665, 0.04935064935064935, 0.06046176046176045, 0.07554112554112555, 0.08903318903318903, 0.10252525252525253, 0.11760461760461761, 0.13268398268398268, 0.14776334776334776, 0.16443001443001443]
[0.031673881673881674, 0.04278499278499279, 0.05468975468975469, 0.065007215007215, 0.07691197691197692, 0.08921356421356422, 0.10191197691197691, 0.11381673881673882, 0.1281024531024531, 0.1411976911976912, 0.15468975468975468]
[0.03766233766233766, 0.04718614718614718, 0.058297258297258306, 0.06782106782106782, 0.07893217893217892, 0.09004329004329005, 0.09956709956709957, 0.11305916305916307, 0.1241702741702742, 0.13528138528138528, 0.147979797979798]
[0.04285714285714286, 0.05158730158730159, 0.06111111111111111, 0.07063492063492063, 0.08015873015873015, 0.09126984126984126, 0.09920634920634921, 0.11031746031746031, 0.11984126984126986, 0.13095238095238093, 0.14206349206349206]
[0.047186147186147186, 0.05512265512265513, 0.06305916305916306, 0.07258297258297258, 0.08051948051948052, 0.09163059163059163, 0.09797979797979797, 0.10909090909090909, 0.11702741702741704, 0.12813852813852813, 0.13766233766233765]
[0.051659451659451655, 0.05800865800865801, 0.06594516594516595, 0.07388167388167388, 0.08102453102453103, 0.09134199134199134, 0.09769119769119769, 0.10721500721500721, 0.11515151515151514, 0.12467532467532466, 0.1334054834054834]
[0.05613275613275613, 0.06089466089466089, 0.06883116883116883, 0.07518037518037518, 0.08152958152958152, 0.09105339105339105, 0.09740259740259741, 0.10533910533910534, 0.11327561327561327, 0.12121212121212122, 0.12914862914862915]
[0.06031746031746032, 0.0642857142857143, 0.07063492063492063, 0.07698412698412697, 0.08253968253968254, 0.09047619047619047, 0.09682539682539684, 0.10396825396825397, 0.1111111111111111, 0.11825396825396825, 0.1246031746031746]
[0.06450216450216449, 0.06767676767676768, 0.07243867243867246, 0.07878787878787878, 0.08354978354978354, 0.08989898989898991, 0.09624819624819625, 0.10259740259740259, 0.10894660894660896, 0.11529581529581528, 0.12005772005772004]
[0.06803751803751804, 0.07041847041847042, 0.0743867243867244, 0.07994227994227994, 0.08470418470418471, 0.08946608946608947, 0.0958152958152958, 0.10137085137085136, 0.10692640692640693, 0.11248196248196247, 0.11645021645021646]
