['244[0, 8, 16, 28, 32, 44, 52, 64]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
['280[18, 24, 28, 34, 36, 42, 46, 52]']
