['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
['1260[70, 86, 98, 110, 118, 134, 142, 154, 166, 182]']
